x,y,z,label,text_snippet
-7.1962566,-4.054146,-1.5008154,anger,i feel irritable like no other and running will de...
-3.5247378,2.0831754,2.937385,anger,ive had a long road of that initially feeling like...
-9.287793,-4.700971,-0.79052675,sadness,i feel so idiotic right now...
17.29089,-9.004619,0.057608753,joy,im feeling really excited about my new placement...
-8.034397,1.4752383,-5.0046954,sadness,when my father passed away in i was left alone wit...
-6.3823924,3.2553253,-0.72707546,fear,i acknowledge that i am not actually fat by defini...
13.104379,0.37027752,1.1344292,love,i feel horny and asked her to show her cam and she...
-4.632523,4.057864,0.13236563,fear,i feel paranoid like we just stepped into a privat...
15.329259,-1.3500496,-3.3401198,joy,im feeling a bit mellow this morning...
-10.900201,-1.6755832,2.2765224,sadness,i sent her was pretty long and now i feel a little...
-4.9170094,-1.7914108,1.1108001,sadness,i love you to me actually made me feel dismayed an...
-10.751806,-2.5481782,-1.4187715,sadness,i usually have a solution to these kinds of situat...
-5.997111,2.3595736,1.0175585,sadness,i get the feeling youve been punished enough...
-1.5352368,1.3084692,0.47921965,fear,i was blessed but in some ways i feel like im bein...
5.098718,10.409304,-0.62419796,sadness,i feel i find i felt target blank clasheen by nico...
-9.848963,-3.3634856,5.1859264,anger,i feel like i was a rude ass hole at hookah...
-7.934613,0.5077531,2.2610185,fear,i visit m ller in my country and go to the expensi...
-10.776908,-3.562661,-2.0497668,fear,i sat feeling helpless like a moment from an episo...
-6.823097,0.3394226,-4.863295,joy,i wasnt feeling too well...
-5.3708887,5.8256407,-2.565019,surprise,i asked the girls i was with if it was just me or ...
-1.9976434,2.028787,3.5348754,surprise,i got off in my previous post about how much the a...
-7.628475,-3.4746428,-4.633435,sadness,i feel tremendously lonely...
6.096776,10.436405,-0.084452376,joy,when they phoned me from greatbritain to tell me t...
-8.585677,-3.84609,-1.6949612,anger,i am feeling especially irritated...
-11.065024,-5.4884105,3.7185585,anger,i feel furious at myself for being so pathetic fur...
-9.701318,-1.7353879,-2.9513476,fear,i have been feeling very apprehensive about going ...
5.8415155,0.48195353,0.018631374,sadness,i feel as though the rest of my year will be jaded...
-0.76904315,5.9125166,1.3619046,joy,i do however want you to know that if something so...
15.502681,-2.4383647,-0.120485626,joy,i inspired but i came away feeling rejuvenated and...
-2.7714067,2.792781,-1.7782758,surprise,ive done while not writing was had flowers deliver...
5.6772966,3.9373312,-2.704361,anger,i was feeling a bit rushed and the kitchen has jus...
9.135427,3.378921,1.2979355,joy,i feel successful as a lazy mom...
-10.59306,-4.595435,-3.223151,sadness,i just feel so depressed and i don t know what wou...
-0.62803394,6.5055456,-0.015955783,love,i did develop unknown feelings for him i think tha...
9.112471,6.63826,-1.0027153,joy,i think after i evolve to dress pants i might fina...
-7.8855605,-0.33120826,-1.7856333,fear,i was sleep was vey irritable and feeling paranoid...
-9.788574,-2.754189,2.4304013,anger,i get a feeling that why did i pay for getting so ...
-5.573132,0.23535427,3.0465667,anger,i feel really wronged in fact what hu jia did is g...
14.282553,-3.4517045,0.41858596,joy,i feel smart yet comfortable in it i feel good whe...
9.287382,7.8433495,0.8093939,anger,i am drawn to totally solid neutral bags in black ...
-3.6295702,-0.1233704,2.400607,anger,i feel rushed again and its the lack of time jerry...
16.006948,-9.726076,0.57477605,joy,i have felt so loved and i have so much love for t...
-7.9656944,3.2346654,1.6598411,sadness,i feel like she has too she once mentioned she dis...
-3.0683284,1.3470993,-2.3999193,sadness,i was happy with the progress but i was also begin...
-9.781523,-1.6221418,1.1042305,sadness,i know my feelings being kinda numb pathetic and f...
4.861227,6.284039,-1.6315954,love,i sure know where to come if i m feeling a little ...
9.857408,5.4468746,0.12598312,love,i do feel that at least it meant they are compassi...
0.2988545,2.3750799,1.1116961,joy,i feel so complacent and start thinking that i am ...
-6.3700094,0.63853973,0.26565152,anger,i was sipping my diet coke watching my the swimmin...
-1.783139,8.019802,-1.8581061,fear,im guessing with everyone standing there she was f...
14.967517,-2.9519982,-0.33355045,love,i feel like i am being held firmly in loving arms ...
-8.788095,0.8346838,2.5308588,sadness,i list them out i feel pretty lame whining...
1.2341002,7.04962,-1.1100135,joy,i must not feel complacent...
-4.6364317,1.20006,-2.289572,fear,ive done so much reading but i feel like im being ...
16.362349,-8.061876,0.84782296,joy,i feel christmas more special than ever...
14.782262,-1.9491303,0.93431747,joy,i may be feeling more generous than normal but i r...
-5.362503,-1.0011392,-1.8244698,sadness,i feel totally listless exams have come and gone a...
-9.438543,-3.730773,-5.1212606,sadness,ive been feeling so listless lately...
-10.245875,-1.5373795,3.0302749,sadness,i feel dirty for loving comments...
-8.901085,2.388239,1.6426159,sadness,i feel as though i am being a little neglectful of...
-9.442999,-4.143755,-0.5012036,sadness,i feel completely emotionally exhausted and am pre...
15.101803,-1.4906763,-0.8847278,joy,i am feeling terribly mellow today sitting in bed ...
-6.2879977,0.23032603,1.975774,sadness,i am not even attempting to plan to be perfect tha...
-9.676577,-4.6935744,1.4464533,anger,im feeling bitchy and unappreciated today...
3.8378558,5.405101,0.30209523,sadness,i think this may be the reason i would want to fly...
-8.472283,-2.5891478,0.7001218,sadness,i feel completely listless running on auto...
-6.5504622,0.6974018,5.1436596,sadness,i feel that the perpetrator should be punished to ...
9.024969,4.831603,1.6178511,joy,i do feel confident that ill be able to compete on...
-8.033609,-0.21985017,2.750762,anger,i feel fucked is available to pre order from a hre...
15.828248,-5.4629145,1.5688174,love,i am pretty certain we will use this name as a mid...
15.382346,-3.5284605,0.45508257,joy,i just feel utterly content with everything and be...
-8.777364,2.9463334,2.038075,joy,i sometimes had the feeling she wasn t being entir...
-10.378424,-3.9780724,-4.4857097,fear,i have been feeling very shaky and weak and light ...
12.238412,-2.697507,1.492593,joy,i know if i go to crossroads or thrift stores i ca...
-7.0401936,-0.1094604,2.8932588,joy,i hate the expectation that i must need a man in m...
14.348184,-3.840129,0.5451031,love,i know im probably preaching to the choir on this ...
12.276564,-3.8066967,1.0965109,joy,i cant help but also feel incredibly lucky over ho...
-7.630608,5.256673,2.1387541,sadness,i hear are owners who feel victimized by their ass...
-9.441834,-1.4956237,-0.72046816,joy,i have that overwhelming feeling of not being good...
-3.8208299,5.129627,0.28690168,sadness,i follow through with the feelings that have been ...
0.4072992,5.065947,1.4951092,joy,i may be fighting a very weak argument but i feel ...
0.48151013,0.04798699,-3.9443967,fear,i am feeling a little overwhelmed by christmas kni...
-5.085785,3.4213521,-1.3668768,anger,i was feeling frustrated at work wondering if i am...
-10.208771,-2.9039028,2.932165,sadness,i cant believe with that statement being said that...
10.00267,2.4137428,-1.218205,sadness,i feel something about physically seeing your prob...
-9.708153,-1.1113491,4.1957216,sadness,i am ruining her feeling and was disturbed a href ...
17.121984,-6.424286,2.099199,love,i can see a dramatic improvement in my skills on t...
-10.162049,-2.1011634,-2.5302134,sadness,i can t help but feel jaded...
-9.592737,-4.346271,-1.4709287,sadness,i feel listless i cant do anything of it...
-10.198757,-4.6447754,-2.4411018,sadness,i am feeling really quite disheartened...
-9.861264,-1.7127067,2.1916306,sadness,i mean post and i feel rotten abou...
3.3592138,3.6194398,-1.9386852,anger,i become aware that i m feeling impatient and thin...
6.215186,1.7978848,1.5534915,joy,i have mixed feelings about this book but at least...
-7.4663916,-0.15280661,0.045130398,fear,im feeling paranoid im well aware of the governmen...
-9.456562,-2.398271,-0.03280431,anger,i feel irritable supersensitive...
-6.766768,-0.46273345,-2.289922,sadness,i let myself feel unsuccessful...
7.491523,6.4426236,-0.59773123,sadness,i still have a lot to paint on the warhound but en...
-8.0012,2.9941287,2.8698225,surprise,i feel weird in the companies of those who approve...
-8.2789955,0.858346,3.184128,anger,i buy books about people i feel are equally fucked...
-8.062502,-3.4006162,1.735888,anger,i feel like i meet the most subtly obnoxious annoy...
16.20014,-3.1606522,0.6525282,joy,i still left the studio feeling pretty mellow and ...
-9.449371,-3.48199,-1.010248,fear,i feel very helpless if i do not have any goal to ...
-9.591124,-0.7313507,2.0983632,sadness,i especially have trouble socializing with females...
13.065142,2.5008755,0.09051913,joy,i can t speak for anyone else but these activities...
-9.47584,-1.0815371,-0.17881607,anger,i feel was where i fucked up a bit and something i...
-10.106493,-4.080766,-0.4440722,anger,i am feeling more and more dissatisfied and anxiou...
-9.419571,-5.6012816,-2.5344582,sadness,i feel pretty terrible physically today...
16.305597,-5.0985594,-0.5245395,joy,i feel excited about what im doing again i feel li...
14.117938,-1.6182346,-0.8024208,joy,i feel like i m getting a milkshake and it has rea...
-11.308719,-4.1709642,-0.6706444,sadness,i woke up yesterday morning wondering if i had hur...
14.880377,1.7440888,1.067968,love,i could better understand and feel the desires of ...
-7.4422965,2.4678595,1.3528986,anger,when a very close friend with whom i have a very i...
10.216518,9.420642,-0.20640057,joy,having received an offer to do postgraduate work...
11.198942,-1.3164793,-0.21098591,joy,i didnt get anything bad just a lot of thanks and ...
16.657642,-3.3068664,0.19102791,joy,i believe if you have happy and healthy relationsh...
1.7892772,5.126266,-3.4821203,sadness,im not taking naps during the day i havent really ...
10.197363,3.6498315,0.5767647,joy,i usually use smaller legos however this year i ha...
-10.801604,-4.3834686,-1.446684,sadness,i feel abit hopeless at times man darn itttt...
-6.861053,1.5466069,3.232153,love,i feel so often when i roll through my beloved new...
-10.531211,-0.15204927,2.2950432,anger,i have no idea why this particular region seems to...
6.596039,2.5292428,0.74200225,surprise,im feeling so sally field like these days surprise...
-10.004245,-4.64887,-0.11402075,anger,i am going to feel annoyed with myself...
13.888308,5.440046,0.12095302,love,i am feeling called to show up in a more faithful ...
-9.233717,-2.1470926,0.824895,sadness,i feel heartbroken when he tells me that he feels ...
2.2908614,5.1873946,-3.2412314,sadness,i was feeling emotional i sat backstage during the...
-7.4029517,0.9864023,-0.68933225,fear,i feel hesitant to do it since i don t have any ex...
-5.390371,0.8359252,-4.034415,fear,i can describe what happens to me is that i feel s...
0.2566494,0.9659522,-1.6561776,joy,i feel i shouldve enjoyed this trip as i always ve...
15.318099,-6.153646,-2.1903443,love,i feel lighter ive got more energy and im loving t...
7.5386357,6.412583,0.0851663,joy,i feel like i would have more direction that i wou...
14.854117,-6.7283206,-3.1294935,joy,i feel ok much better and stronger than i did a fe...
15.074202,-1.4158195,0.49067244,joy,i got an a in anatomy the first one i have ever go...
-9.197938,-3.056318,0.8891426,anger,i feel like i m going to break at any second and b...
-4.134791,2.2850225,2.3455458,anger,i could feel the envious eyes and hatred stares of...
-9.213184,-4.476584,-4.064316,sadness,i am feeling oh so low...
-11.118845,-4.0925136,3.3923995,fear,i feel anguish for a family that was assaulted rap...
-8.200635,0.23087429,-2.240276,sadness,i left feeling too dull to come up with ideas...
-4.0203114,-0.96742135,-1.5141348,joy,i breathe and walk i feel less joyful than most ot...
-10.66918,-3.9761996,0.609309,sadness,i did something to my back after moving my piano t...
-6.9935455,-0.30055907,-5.064144,surprise,i am feeling a bit overwhelmed here...
-6.3613324,3.207813,3.2070804,fear,i meet men who feel insecure about women...
5.8079996,4.2591467,2.0378315,joy,i am being told i should feel satisfied because i ...
-10.541275,-2.3433568,-0.15418985,fear,i do actually feel frightened having seen what my ...
-9.405867,-4.5493083,-2.273391,sadness,i feel so ugly lately...
11.557059,1.3939986,-0.45999312,love,im really feeling hot comfort foods this week...
9.45815,-3.0747557,0.68815863,love,im having trouble coming with words to describe th...
14.214544,-3.82,1.887662,joy,i feel like hed think that was pretty cool because...
-6.2307005,1.8520538,-1.8804896,sadness,i dont know what i feel let me recount my emotiona...
-8.10289,1.1961521,2.2616503,sadness,i tend to feel too empathtic and too remorseful an...
13.376486,4.196786,-1.6838447,joy,im looking through pictures and feeling the creati...
-1.6649392,2.410587,2.8364487,fear,i don t know if i have told this to you but i feel...
7.497268,4.414035,-3.0474489,joy,i diabetes and clinical depression and put right t...
-5.214262,4.447801,-0.6539268,surprise,i know theres no hurry to get it done but it still...
